video_id,published_at,title,channel_title,category_id,category_name,tags,duration,definition,caption_available,licensed_content,views,likes,comments
Ba7MivcRnO8,2025-12-05T18:00:06Z,Los Parras - Especial - (Video Oficial),Los Parras,10,Music,"Los Parras, alta consigna, los perdidos de sinaloa, los plebes del rancho, corridos, virlan garcia, crecer german, christian nava",179,hd,false,False,222912,32683,2876
VI6XO8EijT4,2025-12-05T20:00:28Z,DIGITAL CIRCUS EP 7 TRAILER!!,GLITCH,1,Film & Animation,"glitch, glitch productions, digital circus, the amazing digital circus, murder drones, Pomni, Uzi, Jax, Ragatha, Kinger, Gangle, Zooble, Caine, Bubble, 3D, Animation, 3D Animation, Indie Animation, Gummigoo",58,hd,true,True,4246050,432132,25505
_L5NTP2hviE,2025-12-05T22:46:51Z,Usé SUERTE INFINITA en 2 FILAS de COMIDA VS BEBIDA en Steal a Brainrot,SoyNeto,20,Gaming,"roblox, steal a brainrot, brainrot, roba un brainrot, brainrot roblox, brainrot secreto, base brainrot, soyneto, nueva base, flex roblox, 2 FILAS ADMIN, SERVER ADMIN STEAL A BRAINROT, 2 PASARELAS STEAL A BRAINROT, HACKS STEAL A BRAINROT, TRUCOS STEAL A BRAINROT",1953,hd,false,True,577358,6241,610
_Zp5vwF4mfY,2025-12-05T22:44:46Z,"El ALFA ""El Jefe"" x El Bogueto x BlueMoney x BryantLr - 4 Pa 4 | Video Oficial",ElAlfaElJefeTV,10,Music,"Music, Musica, Latino, Latin, Urban, Urbano, Trap, Reggaeton, Dembow, Rap, Hip Hop, Latin Hits, 2019 Hits, Puerto Rico, Dominican Republic, Mexico, Miami, New York, Spain, España, mundial, Republica, dominicana, Republica Dominicana, Fuego, Fire, Bugatti, El Alfa, El Jefe, El Hombre, La leyenda, el androide, el animal, el, criminal, the best",228,hd,false,True,1825669,14722,1165
XRRnP91SSrQ,2025-12-05T16:00:21Z,Welcome Home | Poppy Playtime Chapter 5 Cinematic Trailer,Mob Entertainment,20,Gaming,,58,hd,true,True,1787749,161221,11923
Pe6vB0-8QZ4,2025-12-05T22:55:34Z,SOBREVIVÍMOS 3 dias en el APOCALIPSIS... 💀☢️😰 SILVIOGAMER en MIMESIS con AMIGOS,Silvio Gamer,20,Gaming,"SILVIO, SILVIOGAMER, SILVIO GAMER, MINECRAFT, Silvio, silviogamer, silvio, silvio gamer, minecraft silvio, silvio minecraft, silviogamer minecraft, minecraft silviogamer, silviogamer minecraft pero, minecraft pero, mimesis, sobrevivimos, sobrevivímos, 3 dias, dias, apocalipsis, sobrevivimos 3 dias al apocalipsis, sobrevivimos 3 dias, dia, pancracio, dany, permon, doppleganger, dopplegangers, impostores, impostor",2572,hd,false,True,458372,16792,1631
eiR_z_CVmpg,2025-12-05T00:00:06Z,Ysrael Barajas - NOAH & ALLIE (Video Oficial ),YsraelbarajasVEVO,10,Music,"latin, latin music, musica en español, mexico, video, video oficial, video con letra, lyric, lyrics video, video letra, letra de la canciónysrael barajas, israel, ysrael, barajas, noah, allie, noah allie, corridos, corridos tumbados, puros ya saben, puros corridos tumbados, noa allie, Desperate, Down, Electro Urbano, Emotional, Heartbreak, Hurt, Melancholy, Música Mexicana, Nostalgic, Reflective, Regional Mexican, Sad, Ysrael Barajas",244,hd,true,True,457580,54330,2265
t7q8pI_B-TQ,2025-12-05T21:43:57Z,ANÁLISIS COMPLETO del TRAILER del EPISODIO 7 - The Amazing Digital Circus,Sinergia Experimental,1,Film & Animation,"the amazing digital circus, el asombroso circo digital, circo digital, sirco, circo, digital, el increible circo digital, circo digital español, circo digital en español, circo digital roblox, circo digital intro, Amazing Digital Circus resumen, Pomni, Que es el asombroso circo digital, Que es the amazing digital circus, Asombroso Circo Digital Teorias, Circo Digital, Digital Circus, Piloto Digital Circus, The Amazing Digital Circus piloto, pomni x jax, ver el circo digital, caine",482,hd,false,True,80343,3577,277
esPT8WCk_AQ,2025-12-05T17:16:52Z,Me Volví LOCO por un Charizard de 2.900€,Rubius Z,24,Entertainment,"elrubius, rubius, nuevo, 2025, card, tcg, pokemon, charizard, inferno x, hit, full art, ex, new, opening, cartas, phantasmal flames, mega charizard x, mega, carta, cara, caro, meowth, 2026, dinero, cajas, caja, unboxing, sorpresa, mistery, box, meme, memes, gracioso, divertido",1343,hd,false,True,972697,79499,1590
dDwoyrVcbEo,2025-12-05T06:00:06Z,Alex Torres X Luis R Conriquez X Anuel AA - Por Si Se Les Olvidaba (REMIX) [Video Oficial],Alex Torres,10,Music,"alex torres, alex torres oficial, alex torres musica, alex torres videos, regional mexicano, sierreño, música mexicana, luis r conriquez, anuel aa, por si se les olvidaba, por si se les olvidaba remix, alex torres por si se les olvidaba remix, alex torres por si se les olvidaba remix video, alex torres por si se les olvidaba remix video oficial, alex torres por si se les olvidana remix oficial, luis r conriquez oficial, luis r conriquez musica, luis r conriquez canciones",179,hd,false,False,500617,37970,1914
